CustomerID,Age,Gender,Category,Season,Location,Item Purchased,StoreVisitsPerMonth,TotalSpending,OnlineShopping,MembershipDuration,DiscountUsage,PreferredPaymentMethod,DaysSinceLastPurchase,LoyaltyPoints,AverageBasketSize
272,65,Male,Accessories,Summer,Maryland,Sunglasses,20,3467,Yes,13,5,Mobile Wallet,6,0,6
273,48,Male,Accessories,Summer,Oregon,Jewelry,9,2521,Yes,2,5,Credit Card,26,64,3
274,69,Male,Outerwear,Spring,North Dakota,Coat,8,5774,Yes,13,10,Credit Card,7,93,4
275,59,Male,Accessories,Spring,Maryland,Jewelry,12,4327,No,14,7,Credit Card,10,19,4
276,48,Male,Accessories,Winter,Virginia,Backpack,7,4201,Yes,9,3,Credit Card,18,86,2
277,25,Male,Clothing,Fall,South Dakota,Skirt,17,4730,No,15,7,Credit Card,29,10,4
278,29,Male,Clothing,Winter,Georgia,Shirt,3,4556,No,6,6,Cash,29,23,10
279,57,Male,Clothing,Spring,Hawaii,Sweater,3,8931,Yes,5,2,Cash,1,32,9
280,23,Male,Footwear,Summer,Arkansas,Sneakers,4,3807,No,12,7,Cash,14,57,6
281,45,Male,Footwear,Fall,Montana,Sandals,11,9073,No,8,8,Mobile Wallet,29,60,4
282,38,Male,Accessories,Spring,Oklahoma,Belt,13,3911,No,23,2,Cash,3,2,7
283,21,Male,Clothing,Summer,Minnesota,Skirt,8,3237,No,13,8,Cash,10,83,9
284,32,Male,Clothing,Fall,Montana,Sweater,3,144,Yes,21,6,Mobile Wallet,29,5,3
285,63,Male,Clothing,Summer,Ohio,Skirt,15,8061,Yes,12,8,Credit Card,29,15,7
286,29,Male,Accessories,Summer,Kentucky,Handbag,1,726,Yes,12,8,Debit Card,10,1,10
287,27,Male,Accessories,Summer,Nebraska,Jewelry,17,8208,Yes,9,5,Debit Card,4,37,4
288,56,Male,Accessories,Spring,Delaware,Scarf,8,3272,Yes,23,5,Debit Card,14,16,10
289,30,Male,Clothing,Winter,North Carolina,T-shirt,9,6170,No,16,7,Debit Card,5,28,5
290,49,Male,Outerwear,Fall,New York,Coat,19,2506,No,13,1,Cash,9,25,6
291,58,Male,Clothing,Winter,Colorado,T-shirt,15,9115,No,3,9,Credit Card,13,81,7
292,57,Male,Clothing,Fall,Delaware,Dress,1,2752,No,2,2,Credit Card,13,85,3
293,60,Male,Footwear,Spring,Utah,Shoes,13,5121,Yes,19,9,Credit Card,12,86,10
294,69,Male,Accessories,Spring,Connecticut,Handbag,18,1083,No,12,8,Debit Card,8,23,3
295,70,Male,Clothing,Spring,New Jersey,Skirt,13,2092,Yes,13,8,Mobile Wallet,9,7,3
296,53,Male,Accessories,Winter,West Virginia,Sunglasses,6,3313,Yes,12,8,Credit Card,10,34,1
297,25,Male,Footwear,Spring,Indiana,Sandals,9,3142,No,19,6,Cash,24,91,5
298,48,Male,Footwear,Summer,Delaware,Shoes,19,4352,No,18,1,Mobile Wallet,12,62,1
299,69,Male,Clothing,Winter,Maryland,T-shirt,3,5209,Yes,9,7,Credit Card,13,51,8
300,25,Male,Footwear,Summer,Pennsylvania,Sneakers,15,7628,No,23,2,Credit Card,29,41,1
301,29,Male,Accessories,Spring,Iowa,Hat,20,6685,Yes,24,7,Mobile Wallet,20,96,2
302,46,Male,Clothing,Spring,Pennsylvania,Skirt,19,5573,Yes,18,6,Credit Card,3,46,5
303,37,Male,Clothing,Summer,Delaware,Sweater,19,5824,No,12,2,Cash,23,93,5
304,20,Male,Footwear,Summer,Oregon,Sandals,7,4038,Yes,11,10,Debit Card,24,34,2
305,40,Male,Clothing,Winter,Oregon,Dress,3,843,Yes,17,3,Mobile Wallet,16,17,2
306,60,Male,Clothing,Fall,Utah,Sweater,7,8520,Yes,8,2,Debit Card,9,95,2
307,26,Male,Outerwear,Summer,North Dakota,Jacket,2,173,No,22,5,Cash,6,1,4
308,29,Male,Accessories,Winter,Florida,Gloves,13,9426,Yes,13,6,Debit Card,26,97,7
309,66,Male,Accessories,Fall,Maryland,Handbag,13,381,Yes,16,9,Credit Card,20,30,5
310,66,Male,Clothing,Spring,Minnesota,Dress,14,6739,No,20,6,Mobile Wallet,20,35,9
311,56,Male,Clothing,Winter,Montana,Pants,9,137,Yes,21,6,Cash,30,80,4
312,69,Male,Clothing,Winter,Rhode Island,Jeans,9,6487,Yes,9,4,Debit Card,10,11,3
313,38,Male,Clothing,Spring,Massachusetts,Pants,12,4301,Yes,18,9,Credit Card,26,70,4
314,42,Male,Clothing,Spring,Vermont,Dress,5,3901,Yes,21,4,Credit Card,29,0,9
315,30,Male,Clothing,Summer,New Jersey,Pants,2,5842,No,5,6,Debit Card,23,58,8
316,66,Male,Accessories,Spring,Wisconsin,Jewelry,15,4842,Yes,13,6,Cash,15,14,8
317,36,Male,Accessories,Fall,California,Handbag,19,1311,No,4,10,Cash,7,15,3
318,58,Male,Clothing,Fall,West Virginia,Sweater,13,2353,No,5,1,Credit Card,16,32,1
319,45,Male,Accessories,Winter,South Dakota,Backpack,2,6422,No,1,6,Cash,14,24,9
320,47,Male,Clothing,Spring,Maine,Shorts,16,5315,No,16,10,Mobile Wallet,21,3,10
321,66,Male,Accessories,Summer,Kansas,Jewelry,10,2953,Yes,9,8,Cash,13,35,5
322,41,Male,Footwear,Summer,Vermont,Sneakers,2,1362,No,23,7,Mobile Wallet,28,68,7
323,41,Male,Accessories,Winter,Tennessee,Belt,11,8775,No,4,5,Credit Card,20,36,3
324,66,Male,Clothing,Winter,Tennessee,Hoodie,2,4036,No,8,4,Credit Card,6,20,6
325,37,Male,Clothing,Summer,Wyoming,Shirt,13,3370,No,20,5,Debit Card,13,54,5
326,70,Male,Clothing,Winter,Vermont,Pants,17,2979,Yes,13,4,Cash,25,98,10
327,62,Male,Accessories,Fall,New Jersey,Scarf,15,4248,Yes,17,6,Mobile Wallet,8,52,5
328,61,Male,Outerwear,Summer,Iowa,Coat,7,3777,Yes,7,10,Credit Card,30,55,7
329,48,Male,Outerwear,Fall,Florida,Coat,8,3206,No,15,4,Debit Card,20,79,3
330,70,Male,Clothing,Summer,Nevada,Socks,1,5844,No,17,1,Credit Card,28,68,8
331,46,Male,Clothing,Winter,North Dakota,Sweater,17,4786,No,12,6,Mobile Wallet,9,21,5
332,31,Male,Clothing,Fall,Florida,Shirt,8,1412,No,15,10,Credit Card,17,54,3
333,19,Male,Clothing,Winter,New York,Shirt,8,5518,Yes,1,1,Mobile Wallet,13,75,8
334,39,Male,Clothing,Winter,Alaska,Sweater,16,5881,No,14,8,Credit Card,23,52,2
335,41,Male,Clothing,Fall,Kansas,Blouse,7,446,No,16,9,Credit Card,24,88,8
336,20,Male,Clothing,Spring,Oregon,Sweater,19,4026,No,15,4,Mobile Wallet,8,44,9
337,36,Male,Accessories,Fall,Rhode Island,Hat,10,2779,No,1,8,Mobile Wallet,9,43,2
338,32,Male,Clothing,Winter,New Mexico,Sweater,10,6912,No,19,9,Cash,9,69,8
339,69,Male,Clothing,Winter,Massachusetts,Hoodie,3,8875,No,20,8,Credit Card,5,35,1
340,40,Male,Clothing,Spring,Pennsylvania,Shorts,13,6570,No,18,10,Credit Card,23,43,10
341,40,Male,Clothing,Summer,New Jersey,Shorts,13,5374,Yes,15,2,Mobile Wallet,2,21,9
342,20,Male,Accessories,Summer,Utah,Hat,3,8519,Yes,2,8,Mobile Wallet,20,10,6
343,64,Male,Outerwear,Spring,Kentucky,Coat,20,6745,Yes,5,1,Credit Card,14,76,8
344,27,Male,Footwear,Summer,Nebraska,Sandals,19,9022,Yes,12,2,Cash,21,60,6
345,24,Male,Clothing,Winter,Virginia,Skirt,6,6152,Yes,14,10,Mobile Wallet,26,4,5
346,48,Male,Footwear,Winter,Wyoming,Shoes,18,3123,No,23,5,Debit Card,28,90,1
347,49,Male,Clothing,Spring,New Mexico,Jeans,14,1764,No,4,10,Debit Card,25,75,2
348,36,Male,Footwear,Fall,Oregon,Sandals,17,3997,No,15,3,Credit Card,22,14,2
349,56,Male,Clothing,Fall,South Carolina,Blouse,14,7655,No,24,4,Cash,18,77,1
350,37,Male,Accessories,Winter,Arizona,Hat,19,8943,No,18,1,Debit Card,1,2,9
351,42,Male,Clothing,Spring,Kentucky,Sweater,7,3826,Yes,20,9,Cash,19,18,2
352,28,Male,Clothing,Winter,New York,Skirt,1,9334,No,18,7,Debit Card,22,10,8
353,27,Male,Clothing,Fall,Texas,Jeans,20,2226,Yes,12,5,Mobile Wallet,24,20,6
354,63,Male,Footwear,Fall,Missouri,Sneakers,2,3629,Yes,8,4,Credit Card,22,21,9
355,58,Male,Accessories,Fall,Pennsylvania,Jewelry,17,6647,Yes,24,6,Debit Card,1,34,2
356,37,Male,Accessories,Fall,Oregon,Jewelry,6,4435,Yes,17,5,Debit Card,25,85,6
357,56,Male,Clothing,Spring,Nevada,Pants,19,6038,No,21,7,Debit Card,28,86,6
358,18,Male,Accessories,Spring,Arkansas,Belt,2,5258,No,21,9,Mobile Wallet,4,40,
359,48,Male,Accessories,Summer,Minnesota,Hat,11,4659,Yes,12,5,Credit Card,24,85,8
360,31,Male,Footwear,Winter,Georgia,Sneakers,5,2838,Yes,14,1,Mobile Wallet,30,79,1
361,51,Male,Clothing,Summer,Rhode Island,Pants,10,5959,Yes,16,4,Credit Card,26,25,5
362,65,Male,Clothing,Spring,Nevada,T-shirt,7,594,Yes,4,7,Cash,19,33,10
363,53,Male,Footwear,Fall,Texas,Sneakers,4,6985,No,3,4,Debit Card,28,1,7
364,55,Male,Clothing,Winter,Florida,Shorts,1,5515,Yes,3,2,Credit Card,18,8,1
365,62,Male,Footwear,Summer,North Dakota,Shoes,7,380,No,23,9,Debit Card,27,19,1
366,55,Male,Accessories,Summer,West Virginia,Gloves,17,6834,No,9,10,Mobile Wallet,12,32,10
367,64,Male,Clothing,Spring,Nebraska,Socks,19,7743,Yes,22,5,Mobile Wallet,1,19,4
368,52,Male,Clothing,Spring,Tennessee,Dress,17,9476,Yes,19,9,Mobile Wallet,13,78,3
369,24,Male,Accessories,Spring,Oklahoma,Handbag,14,9888,No,24,8,Cash,29,96,2
370,38,Male,Accessories,Summer,Wisconsin,Belt,14,7675,No,16,6,Credit Card,26,8,8
371,59,Male,Accessories,Winter,Oregon,Scarf,4,2327,No,15,7,Mobile Wallet,2,96,9
372,27,Male,Footwear,Winter,North Carolina,Sneakers,13,7998,No,15,3,Credit Card,23,0,2
373,24,Male,Clothing,Summer,Pennsylvania,Sweater,9,8809,No,22,1,Debit Card,25,100,8
374,23,Male,Outerwear,Summer,North Dakota,Coat,6,1674,No,15,7,Debit Card,12,55,5
375,69,Male,Accessories,Spring,Ohio,Jewelry,13,897,Yes,6,6,Credit Card,15,87,8
376,59,Male,Accessories,Summer,Oklahoma,Sunglasses,8,1615,Yes,22,8,Cash,20,78,6
377,51,Male,Footwear,Fall,South Carolina,Shoes,4,1260,No,17,6,Debit Card,30,88,8
378,63,Male,Accessories,Spring,Maine,Scarf,15,9559,No,14,2,Debit Card,2,48,3
379,54,Male,Clothing,Winter,Nevada,Dress,14,6001,Yes,23,4,Credit Card,18,52,3
380,32,Male,Clothing,Fall,Montana,T-shirt,12,3790,No,3,4,Debit Card,22,3,6
381,39,Male,Accessories,Fall,New Hampshire,Backpack,12,5603,Yes,3,9,Debit Card,12,48,4
382,66,Male,Accessories,Winter,Maine,Jewelry,3,4335,No,8,10,Credit Card,26,35,9
383,28,Male,Clothing,Winter,California,Jeans,9,5313,Yes,9,3,Credit Card,7,93,4
384,50,Male,Accessories,Fall,West Virginia,Sunglasses,10,1700,Yes,15,2,Credit Card,24,35,5
385,70,Male,Clothing,Fall,California,Sweater,8,8605,Yes,17,7,Mobile Wallet,30,33,2
386,67,Male,Clothing,Fall,West Virginia,Shorts,10,8333,No,15,3,Mobile Wallet,9,8,5
387,64,Male,Accessories,Spring,Louisiana,Jewelry,16,7648,No,1,4,Cash,27,18,9
388,45,Male,Outerwear,Summer,Georgia,Coat,9,5726,Yes,19,10,Debit Card,16,84,2
389,22,Male,Accessories,Summer,Washington,Handbag,1,9700,No,2,3,Credit Card,21,9,4
390,27,Male,Footwear,Spring,Virginia,Boots,19,9895,Yes,15,3,Credit Card,30,28,8
391,25,Male,Accessories,Winter,Indiana,Gloves,10,2041,No,11,5,Credit Card,7,97,3
392,37,Male,Clothing,Spring,Minnesota,Sweater,10,2822,Yes,2,1,Credit Card,17,19,1
393,26,Male,Clothing,Spring,Idaho,T-shirt,2,7433,Yes,2,9,Credit Card,9,2,1
394,33,Male,Footwear,Fall,Vermont,Shoes,12,8434,No,16,7,Credit Card,21,89,9
395,43,Male,Accessories,Spring,North Dakota,Scarf,3,9636,No,3,5,Cash,28,95,3
396,37,Male,Footwear,Winter,Rhode Island,Sneakers,2,3684,No,9,7,Debit Card,28,45,2
397,46,Male,Clothing,Fall,South Carolina,Dress,18,5380,No,20,5,Credit Card,19,77,5
398,22,Male,Accessories,Fall,Mississippi,Belt,15,9773,No,5,9,Credit Card,1,64,9
399,20,Male,Footwear,Winter,Montana,Boots,7,6084,No,17,8,Credit Card,5,28,3
400,60,Male,Accessories,Fall,Idaho,Scarf,6,9134,No,2,3,Debit Card,30,86,2
401,39,Male,Footwear,Winter,Utah,Boots,7,9454,Yes,11,3,Credit Card,4,53,10
402,43,Male,Clothing,Fall,Oklahoma,T-shirt,11,3210,Yes,8,7,Mobile Wallet,1,17,1
403,31,Male,Accessories,Fall,California,Backpack,18,9505,Yes,2,5,Credit Card,11,99,1
404,19,Male,Footwear,Winter,Nevada,Sneakers,19,5737,No,11,10,Credit Card,1,40,8
405,35,Male,Clothing,Spring,Delaware,T-shirt,18,5659,No,18,3,Cash,1,14,5
406,41,Male,Clothing,Summer,South Carolina,Jeans,4,4093,Yes,11,6,Mobile Wallet,28,76,5
407,52,Male,Accessories,Spring,Maryland,Gloves,15,4068,Yes,18,2,Credit Card,27,21,2
408,45,Male,Clothing,Spring,North Carolina,Hoodie,11,2648,No,10,2,Cash,27,39,6
409,34,Male,Footwear,Spring,Alabama,Sneakers,8,8987,No,21,7,Cash,14,88,9
410,35,Male,Clothing,Winter,Minnesota,Shorts,1,7411,No,17,8,Mobile Wallet,2,3,8
411,29,Male,Clothing,Spring,Virginia,Sweater,4,7241,No,24,8,Mobile Wallet,30,68,8
412,59,Male,Clothing,Summer,Michigan,Jeans,2,2458,No,1,4,Mobile Wallet,8,61,5
413,24,Male,Outerwear,Summer,Maine,Jacket,3,7229,Yes,17,3,Credit Card,27,86,8
414,70,Male,Accessories,Summer,Nevada,Jewelry,9,534,Yes,14,6,Cash,26,31,2
415,29,Male,Accessories,Winter,Wyoming,Backpack,13,6443,No,11,8,Mobile Wallet,9,73,8
416,67,Male,Outerwear,Winter,Connecticut,Coat,15,2787,No,20,1,Credit Card,19,79,10
417,36,Male,Accessories,Spring,Oregon,Belt,11,3609,No,1,1,Cash,10,77,6
418,23,Male,Footwear,Fall,Mississippi,Sandals,17,6047,Yes,7,5,Credit Card,4,11,6
419,18,Male,Clothing,Spring,Illinois,Sweater,12,404,Yes,10,9,Cash,22,30,4
420,53,Male,Clothing,Winter,Utah,Shorts,7,5867,No,1,5,Debit Card,8,12,2
421,32,Male,Clothing,Spring,North Carolina,Socks,1,2953,No,20,10,Debit Card,16,76,6
422,38,Male,Clothing,Winter,Kentucky,Shirt,12,3471,No,13,9,Debit Card,25,56,10
423,47,Male,Clothing,Fall,Minnesota,Pants,18,3176,No,13,4,Credit Card,27,14,3
424,46,Male,Accessories,Spring,New York,Scarf,17,4539,No,5,6,Credit Card,4,64,10
425,66,Male,Clothing,Winter,Illinois,Sweater,19,6223,Yes,2,8,Mobile Wallet,9,88,8
426,40,Male,Clothing,Winter,North Dakota,Jeans,4,5308,No,13,2,Credit Card,30,17,4
427,43,Male,Clothing,Winter,Louisiana,Pants,10,2548,Yes,5,9,Cash,12,78,2
428,58,Male,Accessories,Winter,Illinois,Backpack,6,3582,No,10,2,Credit Card,14,49,7
429,21,Male,Outerwear,Winter,Wyoming,Coat,11,6534,No,20,1,Credit Card,25,42,9
430,42,Male,Footwear,Winter,Washington,Sandals,9,9127,Yes,14,8,Cash,14,11,5
431,24,Male,Clothing,Summer,Texas,Shirt,20,8984,Yes,23,2,Mobile Wallet,30,89,7
432,43,Male,Accessories,Winter,New Hampshire,Hat,6,6897,Yes,12,8,Cash,21,98,1
433,47,Male,Clothing,Fall,Indiana,Shirt,3,3140,No,22,9,Mobile Wallet,30,33,5
434,49,Male,Clothing,Fall,Alabama,Skirt,6,9616,No,2,1,Cash,27,84,10
435,50,Male,Footwear,Spring,Oklahoma,Shoes,4,8190,No,5,10,Mobile Wallet,6,14,2
436,51,Male,Outerwear,Winter,Montana,Coat,2,8188,Yes,3,10,Credit Card,13,77,5
437,40,Male,Clothing,Summer,Tennessee,Pants,19,2050,Yes,6,7,Debit Card,22,97,9
438,45,Male,Accessories,Summer,New Mexico,Jewelry,2,2604,Yes,22,5,Debit Card,24,46,7
439,52,Male,Accessories,Winter,Iowa,Belt,17,504,Yes,15,3,Mobile Wallet,16,48,2
440,62,Male,Outerwear,Summer,Idaho,Jacket,14,1513,Yes,12,5,Cash,24,67,8
441,20,Male,Clothing,Winter,Oklahoma,Shirt,2,4653,No,8,5,Debit Card,8,21,1
442,43,Male,Clothing,Winter,Florida,Hoodie,14,9708,No,16,6,Credit Card,24,3,1
443,29,Male,Accessories,Fall,Michigan,Sunglasses,5,3718,Yes,3,7,Debit Card,6,97,2
444,22,Male,Accessories,Summer,Hawaii,Sunglasses,17,3771,Yes,21,3,Debit Card,27,46,2
445,48,Male,Clothing,Summer,California,Dress,10,5317,Yes,10,6,Mobile Wallet,13,87,4
446,42,Male,Footwear,Fall,Iowa,Boots,3,5565,No,19,4,Cash,5,92,5
447,19,Male,Clothing,Summer,West Virginia,Shirt,18,4303,Yes,2,5,Credit Card,28,28,8
448,60,Male,Clothing,Spring,Washington,Shorts,9,8346,No,13,1,Debit Card,18,13,1
449,32,Male,Accessories,Summer,Missouri,Gloves,4,2812,No,3,7,Debit Card,13,31,2
450,26,Male,Accessories,Summer,New York,Jewelry,18,3593,Yes,9,7,Cash,16,12,1
451,25,Male,Footwear,Summer,Connecticut,Boots,3,7855,Yes,2,2,Credit Card,14,23,5
452,66,Male,Accessories,Summer,Virginia,Jewelry,5,1370,Yes,16,7,Cash,22,93,9
453,45,Male,Clothing,Summer,Missouri,Pants,5,1252,No,13,10,Cash,16,98,10
454,54,Male,Accessories,Winter,Nebraska,Jewelry,2,1854,Yes,13,2,Mobile Wallet,10,12,7
455,37,Male,Outerwear,Summer,New Jersey,Jacket,18,6138,Yes,24,9,Mobile Wallet,21,17,2
456,54,Male,Clothing,Fall,Utah,Blouse,20,2025,No,18,8,Debit Card,23,80,4
457,50,Male,Clothing,Fall,North Carolina,Blouse,13,2283,No,3,9,Cash,10,88,4
458,25,Male,Accessories,Spring,Rhode Island,Gloves,9,1670,No,11,2,Mobile Wallet,22,12,8
459,47,Male,Clothing,Winter,Arkansas,Shorts,15,3493,Yes,12,1,Mobile Wallet,16,84,5
460,63,Male,Accessories,Winter,Maryland,Hat,7,5741,No,8,4,Cash,6,100,8
461,64,Male,Footwear,Summer,South Carolina,Shoes,17,565,Yes,14,1,Mobile Wallet,12,5,4
462,18,Male,Footwear,Winter,Ohio,Boots,18,7684,No,23,2,Debit Card,24,58,5
463,59,Male,Outerwear,Fall,Illinois,Jacket,14,3625,Yes,24,7,Credit Card,23,63,5
464,37,Male,Accessories,Summer,Georgia,Jewelry,18,2189,Yes,1,9,Debit Card,17,19,8
465,23,Male,Accessories,Winter,Alabama,Sunglasses,8,4559,No,6,8,Mobile Wallet,22,12,4
466,54,Male,Clothing,Summer,Oklahoma,Skirt,10,4935,Yes,20,3,Credit Card,20,15,2
467,38,Male,Clothing,Winter,Vermont,Jeans,18,9123,Yes,17,1,Credit Card,7,58,6
468,19,Male,Accessories,Spring,Nebraska,Backpack,7,2086,Yes,16,10,Debit Card,23,56,3
469,34,Male,Accessories,Fall,Georgia,Backpack,4,3395,No,19,9,Cash,3,36,5
470,21,Male,Clothing,Fall,Alabama,Shorts,20,6278,Yes,24,8,Cash,9,14,9
471,50,Male,Clothing,Summer,Minnesota,Dress,19,4595,Yes,14,9,Cash,5,85,1
472,55,Male,Accessories,Winter,Missouri,Scarf,15,334,No,20,10,Cash,1,50,5
473,20,Male,Clothing,Winter,Georgia,Jeans,19,2895,No,21,2,Cash,15,82,2
474,34,Male,Outerwear,Spring,West Virginia,Coat,2,9055,Yes,14,8,Credit Card,16,9,4
475,62,Male,Clothing,Summer,Arkansas,Sweater,10,1362,Yes,21,2,Mobile Wallet,8,37,4
476,21,Male,Footwear,Summer,Ohio,Sneakers,8,8913,No,21,10,Cash,11,98,8
477,21,Male,Accessories,Spring,Connecticut,Scarf,20,1572,Yes,16,8,Mobile Wallet,14,47,5
478,42,Male,Clothing,Summer,North Dakota,Sweater,2,8933,Yes,24,7,Credit Card,27,61,3
479,35,Male,Accessories,Winter,Kansas,Jewelry,10,1425,No,24,9,Debit Card,30,77,5
480,39,Male,Accessories,Winter,Iowa,Handbag,12,7787,No,18,6,Mobile Wallet,1,18,8
481,68,Male,Clothing,Summer,Vermont,Hoodie,5,8410,Yes,4,6,Mobile Wallet,15,39,4
482,46,Male,Accessories,Fall,Wisconsin,Hat,17,9088,No,15,4,Credit Card,20,51,4
483,41,Male,Accessories,Winter,Connecticut,Belt,10,9270,Yes,23,1,Credit Card,15,72,3
484,23,Male,Clothing,Fall,Oklahoma,Hoodie,16,6528,No,18,8,Mobile Wallet,6,55,5
485,68,Male,Accessories,Summer,Missouri,Hat,15,5951,No,3,8,Mobile Wallet,27,77,9
486,48,Male,Footwear,Spring,Tennessee,Shoes,17,3414,Yes,24,7,Cash,17,68,7
487,38,Male,Footwear,Fall,New Mexico,Sandals,13,2559,No,10,9,Cash,4,73,4
488,41,Male,Outerwear,Winter,Iowa,Jacket,2,4443,No,17,3,Debit Card,26,84,2
489,58,Male,Clothing,Spring,Maine,Sweater,17,6080,Yes,19,10,Cash,11,92,8
490,49,Male,Clothing,Summer,South Dakota,Socks,12,5078,Yes,22,3,Cash,30,1,8
491,57,Male,Footwear,Winter,Colorado,Sneakers,11,2068,Yes,16,4,Mobile Wallet,19,45,4
492,49,Male,Outerwear,Summer,Vermont,Coat,9,3181,Yes,21,1,Debit Card,22,36,1
493,50,Male,Clothing,Fall,Michigan,Shirt,15,342,No,9,2,Mobile Wallet,11,50,5
494,28,Male,Accessories,Summer,Nevada,Backpack,18,2853,No,22,4,Debit Card,9,36,3
495,38,Male,Footwear,Winter,Indiana,Boots,1,5029,No,10,3,Debit Card,6,65,7
496,33,Male,Accessories,Fall,Michigan,Handbag,6,5129,Yes,12,7,Credit Card,18,8,9
497,30,Male,Clothing,Fall,California,Dress,9,389,No,22,5,Debit Card,5,66,9
498,43,Male,Footwear,Winter,Oklahoma,Sneakers,16,8561,Yes,1,10,Mobile Wallet,1,32,2
499,43,Male,Footwear,Spring,Iowa,Boots,19,169,No,15,6,Mobile Wallet,6,62,8
500,36,Male,Footwear,Winter,Rhode Island,Shoes,10,4799,No,4,6,Debit Card,5,27,7
501,36,Male,Clothing,Fall,Washington,T-shirt,6,1055,Yes,14,10,Mobile Wallet,25,14,1
502,64,Male,Footwear,Spring,Florida,Boots,18,2514,No,9,8,Mobile Wallet,28,11,6
503,59,Male,Clothing,Fall,South Carolina,Pants,16,6434,No,10,6,Debit Card,15,94,1
504,55,Male,Footwear,Summer,West Virginia,Shoes,12,6207,No,16,1,Debit Card,23,73,7
505,42,Male,Footwear,Winter,Missouri,Shoes,19,5447,Yes,4,3,Credit Card,28,49,5
506,61,Male,Clothing,Spring,Maine,T-shirt,6,3857,No,5,9,Credit Card,7,32,10
507,28,Male,Accessories,Fall,Georgia,Scarf,17,533,No,3,5,Debit Card,29,73,8
508,65,Male,Clothing,Spring,Maine,Shorts,2,1851,No,12,7,Cash,11,51,7
509,27,Male,Accessories,Winter,Illinois,Jewelry,8,3306,No,8,8,Debit Card,27,62,8
510,41,Male,Clothing,Summer,Delaware,T-shirt,14,5271,Yes,4,8,Debit Card,5,19,6
511,21,Male,Clothing,Fall,West Virginia,Shirt,9,4505,Yes,8,7,Debit Card,16,20,2
512,61,Male,Clothing,Fall,Hawaii,Shirt,12,304,No,16,6,Cash,14,42,10
513,19,Male,Accessories,Winter,New York,Gloves,18,9608,No,11,3,Cash,6,11,4
514,22,Male,Accessories,Fall,New Mexico,Scarf,3,9936,Yes,1,9,Cash,11,30,5
515,64,Male,Clothing,Winter,Indiana,Skirt,4,4499,No,20,1,Cash,20,60,2
516,28,Male,Accessories,Spring,Kentucky,Hat,5,3937,Yes,1,9,Credit Card,26,31,4
517,34,Male,Clothing,Fall,West Virginia,Hoodie,2,6245,Yes,13,8,Mobile Wallet,5,90,3
518,61,Male,Footwear,Fall,North Dakota,Boots,15,2261,Yes,23,2,Cash,25,14,4
519,24,Male,Clothing,Fall,Oregon,Blouse,8,7426,Yes,12,2,Mobile Wallet,17,66,10
520,19,Male,Accessories,Summer,Minnesota,Belt,1,3691,Yes,6,8,Mobile Wallet,16,17,10
521,51,Male,Accessories,Spring,South Carolina,Sunglasses,11,5608,No,1,6,Mobile Wallet,2,37,8
522,36,Male,Clothing,Winter,Vermont,Shorts,1,2864,Yes,1,2,Debit Card,25,88,5
523,65,Male,Accessories,Spring,Minnesota,Gloves,18,7128,Yes,5,2,Debit Card,11,56,4
524,46,Male,Footwear,Spring,Delaware,Sandals,20,2979,No,9,3,Debit Card,27,11,3
525,59,Male,Clothing,Summer,Pennsylvania,Shirt,17,3452,Yes,18,9,Credit Card,2,72,1
526,51,Male,Outerwear,Spring,Iowa,Coat,2,6402,Yes,1,4,Credit Card,14,91,5
527,51,Male,Clothing,Winter,New Jersey,Pants,1,6629,No,15,9,Debit Card,9,74,9
528,21,Male,Clothing,Winter,South Carolina,T-shirt,1,1220,No,11,1,Mobile Wallet,12,89,3
529,34,Male,Footwear,Winter,Maryland,Sneakers,10,5457,No,2,6,Cash,13,41,4
530,32,Male,Clothing,Fall,California,Shorts,16,1597,Yes,7,5,Credit Card,8,94,1
531,48,Male,Outerwear,Winter,Montana,Coat,12,9750,Yes,19,9,Mobile Wallet,14,27,6
532,50,Male,Footwear,Fall,Vermont,Sandals,5,9066,No,6,5,Mobile Wallet,16,57,10
533,26,Male,Clothing,Winter,Texas,Pants,13,1487,No,10,1,Mobile Wallet,14,66,8
534,57,Male,Footwear,Spring,North Carolina,Sandals,8,5261,No,7,10,Mobile Wallet,4,98,8
535,65,Male,Accessories,Fall,Florida,Gloves,12,2285,No,7,3,Debit Card,20,86,3
536,56,Male,Clothing,Spring,West Virginia,T-shirt,8,5011,Yes,12,1,Cash,17,22,10
537,44,Male,Outerwear,Fall,Illinois,Jacket,2,6075,No,19,2,Cash,16,29,3
538,50,Male,Clothing,Summer,Virginia,Blouse,9,8236,Yes,20,7,Debit Card,18,66,4
539,27,Male,Clothing,Spring,Virginia,Socks,18,2017,Yes,23,7,Mobile Wallet,14,72,8
540,49,Male,Outerwear,Winter,Wyoming,Coat,3,5720,Yes,7,5,Cash,17,85,4
541,49,Male,Clothing,Spring,South Carolina,Dress,15,5127,Yes,3,10,Mobile Wallet,11,95,9
542,52,Male,Outerwear,Fall,Connecticut,Jacket,8,2555,No,9,6,Debit Card,14,20,6
543,27,Male,Footwear,Spring,Illinois,Boots,19,6804,Yes,16,4,Credit Card,25,99,9
544,53,Male,Clothing,Spring,Alabama,Skirt,17,461,No,1,2,Mobile Wallet,25,18,4
545,34,Male,Footwear,Summer,Washington,Sandals,19,621,Yes,12,10,Cash,9,67,3
